rank,word,frequency,cum_pct
648,里,0.00018822,65.1448
649,もしかして,0.00018813,65.1636
650,他,0.00018681,65.1823
651,部長,0.00018657,65.201
652,まま,0.00018599,65.2196
653,可能性,0.00018581,65.2381
654,大,0.00018578,65.2567
655,じゃね,0.00018511,65.2752
656,間違う,0.00018417,65.2937
657,よろしくお願いします,0.00018364,65.312
658,ばかり,0.00018349,65.3304
659,朝,0.00018349,65.3487
660,ダメ,0.00018308,65.367
661,認める,0.00018293,65.3853
662,地,0.0001829,65.4036
663,証拠,0.00018229,65.4218
664,寸,0.00018197,65.44
665,戦う,0.00018164,65.4582
666,答える,0.00018147,65.4763
667,おはよう,0.00018076,65.4944
668,一体,0.00018056,65.5125
669,隠す,0.00018047,65.5305
670,始まる,0.00018032,65.5486
671,亡くなる,0.00018,65.5666
672,らしい,0.00017971,65.5845
673,探す,0.00017965,65.6025
674,へえ,0.00017915,65.6204
675,分かんない,0.00017912,65.6383
676,課長,0.00017903,65.6562
677,慕う,0.00017842,65.6741
678,早い,0.0001783,65.6919
679,諦める,0.00017736,65.7096
680,労,0.00017668,65.7273
681,恋,0.00017639,65.7449
682,参る,0.00017633,65.7626
683,あり,0.00017627,65.7802
684,そうですね,0.00017604,65.7978
685,字,0.00017604,65.8154
686,ばっかり,0.00017589,65.833
687,やだ,0.00017586,65.8506
688,大切,0.00017457,65.868
689,屎,0.00017437,65.8855
690,賞,0.00017434,65.9029
691,帰ってくる,0.00017419,65.9203
692,気になる,0.00017393,65.9377
693,そりゃ,0.00017343,65.9551
694,急に,0.00017284,65.9723
695,辛い,0.00017264,65.9896
696,最高,0.00017261,66.0069
697,仲間,0.00017252,66.0241
698,ことがある,0.0001722,66.0413
699,元,0.00017129,66.0585
700,優しい,0.00017102,66.0756
701,切る,0.00017096,66.0927
702,殊に,0.00017058,66.1097
703,白い,0.00017,66.1267
704,愚,0.00016844,66.1436
705,夫,0.00016835,66.1604
706,しまう,0.00016832,66.1772
707,１つ,0.00016823,66.1941
708,国,0.000168,66.2109
709,変える,0.000168,66.2277
710,一緒,0.00016797,66.2445
711,似寄る,0.00016747,66.2612
712,閉まる,0.00016738,66.2779
713,別れる,0.00016724,66.2947
714,羃,0.00016688,66.3114
715,それだけ,0.00016683,66.328
716,注す,0.00016644,66.3447
717,やばい,0.00016639,66.3613
718,素,0.00016606,66.3779
719,円い,0.00016492,66.3944
720,捜す,0.00016489,66.4109
721,打ち荷,0.00016427,66.4273
722,もらった,0.00016401,66.4437
723,簡単,0.00016392,66.4601
724,突く,0.00016354,66.4765
725,用,0.00016354,66.4928
726,結果,0.00016251,66.5091
727,似合う,0.00016216,66.5253
728,かしら,0.0001621,66.5415
729,出てくる,0.00016157,66.5577
730,できた,0.00016152,66.5738
731,けっこう,0.00016146,66.59
732,道,0.00016119,66.6061
733,急ぐ,0.00016096,66.6222
734,先,0.00016081,66.6383
735,お帰り,0.00015937,66.6542
736,名,0.0001592,66.6701
737,賀する,0.00015899,66.686
738,続く,0.00015879,66.7019
739,べ,0.00015852,66.7178
740,そっち,0.00015844,66.7336
741,思い出す,0.00015808,66.7494
742,空,0.00015797,66.7652
743,一度,0.00015764,66.781
744,救う,0.00015714,66.7967
745,つ,0.00015685,66.8124
746,母さん,0.00015685,66.828
747,忙しい,0.00015673,66.8437
748,任せる,0.00015667,66.8594
749,準備,0.00015629,66.875
750,そろそろ,0.00015623,66.8906
751,それから,0.00015565,66.9062
752,本気,0.00015547,66.9218
753,毎日,0.0001553,66.9373
754,貸す,0.00015521,66.9528
755,やっと,0.00015515,66.9683
756,相談,0.00015515,66.9838
757,どっち,0.00015503,66.9993
758,開ける,0.00015483,67.0148
759,泣き声,0.0001548,67.0303
760,ことも,0.00015477,67.0458
761,久しぶり,0.00015474,67.0612
762,でございます,0.00015468,67.0767
763,します,0.00015456,67.0922
764,ゆき,0.00015456,67.1076
765,風,0.00015447,67.1231
766,結局,0.00015409,67.1385
767,手伝う,0.00015395,67.1539
768,足,0.00015392,67.1693
769,あげる,0.00015365,67.1846
770,たって,0.00015289,67.1999
771,巳,0.00015133,67.2151
772,向かう,0.00015131,67.2302
773,謝る,0.00015116,67.2453
774,みる,0.00015107,67.2604
775,御座います,0.00015101,67.2755
776,しかない,0.00015081,67.2906
777,やっぱ,0.00015072,67.3057
778,場合,0.00015069,67.3207
779,愛,0.00015057,67.3358
780,ますよ,0.00015031,67.3508
781,お店,0.00015001,67.3658
782,同氏,0.00014993,67.3808
783,図,0.00014969,67.3958
784,区内,0.00014966,67.4108
785,折れる,0.00014966,67.4257
786,その時,0.00014957,67.4407
787,聞こえる,0.00014928,67.4556
788,やがる,0.00014872,67.4705
789,二人,0.00014869,67.4853
790,大学,0.00014864,67.5002
791,止める,0.00014855,67.5151
792,医者,0.00014805,67.5299
793,撮る,0.0001477,67.5446
794,大きい,0.00014767,67.5594
795,別,0.00014743,67.5742
796,たくさん,0.00014734,67.5889
797,もう一度,0.00014726,67.6036
798,いいえ,0.00014708,67.6183
799,多分,0.00014682,67.633
800,先に,0.0001467,67.6477
801,すごく,0.00014605,67.6623
802,休む,0.00014576,67.6769
803,かもしれません,0.0001457,67.6914
804,ヤツ,0.0001455,67.706
805,貼る,0.00014544,67.7205
806,離れる,0.00014509,67.735
807,罪,0.00014497,67.7495
808,辺,0.00014485,67.764
809,揉む,0.0001447,67.7785
810,わけ,0.00014423,67.7929
811,一人で,0.00014382,67.8073
812,木,0.00014365,67.8216
813,よい,0.00014356,67.836
814,ません,0.00014341,67.8503
815,狙う,0.00014338,67.8647
816,うれしい,0.0001433,67.879
817,味,0.00014274,67.8933
818,消える,0.00014265,67.9076
819,邦画,0.00014256,67.9218
820,遭難,0.00014227,67.936
821,ものを,0.00014215,67.9502
822,あはは,0.00014192,67.9644
823,邪魔,0.00014186,67.9786
824,座る,0.00014183,67.9928
825,遊ぶ,0.00014171,68.007
826,ため息,0.00014145,68.0211
827,ないと,0.00014124,68.0352
828,舎,0.00014066,68.0493
829,親父,0.00014063,68.0634
830,ううん,0.00014048,68.0774
831,しかも,0.00014048,68.0915
