rank,word,frequency,cum_pct,region
2066,趣味,0.00005096,78.3097,R4
2067,バイブレーター,0.00005090,78.3148,R4
2068,馬,0.00005088,78.3199,R4
2069,いか,0.00005085,78.3250,R4
2070,おや,0.00005085,78.3300,R4
2071,せめて,0.00005085,78.3351,R4
2072,どれだけ,0.00005085,78.3402,R4
2073,可能,0.00005082,78.3453,R4
2074,仕掛ける,0.00005079,78.3504,R4
2075,ああいう,0.00005076,78.3554,R4
2076,堂,0.00005064,78.3605,R4
2077,一歩,0.00005061,78.3656,R4
2078,おっさん,0.00005058,78.3706,R4
2079,よくない,0.00005055,78.3757,R4
2080,結婚式,0.00005055,78.3807,R4
2081,絡む,0.00005049,78.3858,R4
2082,女房,0.00005046,78.3908,R4
2083,仁,0.00005041,78.3959,R4
2084,に対して,0.00005038,78.4009,R4
2085,授業,0.00005038,78.4059,R4
2086,拾う,0.00005038,78.4110,R4
2087,隠れる,0.00005035,78.4160,R4
2088,来週,0.00005035,78.4211,R4
2089,夫れ夫れ,0.00005029,78.4261,R4
2090,ましょ,0.00005020,78.4311,R4
2091,しな,0.00005017,78.4361,R4
2092,わあ,0.00005017,78.4411,R4
2093,価値,0.00005011,78.4462,R4
2094,この世,0.00005002,78.4512,R4
2095,曹,0.00004997,78.4562,R4
2096,長谷川,0.00004997,78.4611,R4
2097,理子,0.00004994,78.4661,R4
2098,よろしいです,0.00004991,78.4711,R4
2099,真田,0.00004991,78.4761,R4
2100,公園,0.00004988,78.4811,R4
2101,避ける,0.00004988,78.4861,R4
2102,旭,0.00004979,78.4911,R4
2103,頑張る,0.00004976,78.4961,R4
2104,龍馬,0.00004964,78.5010,R4
2105,世,0.00004961,78.5060,R4
2106,人がいい,0.00004958,78.5109,R4
2107,謎,0.00004955,78.5159,R4
2108,派手,0.00004944,78.5208,R4
2109,法外,0.00004941,78.5258,R4
2110,む,0.00004932,78.5307,R4
2111,殿下,0.00004932,78.5356,R4
2112,けっこうです,0.00004926,78.5406,R4
2113,癖,0.00004926,78.5455,R4
2114,お兄さん,0.00004923,78.5504,R4
2115,詐欺,0.00004920,78.5553,R4
2116,明かり,0.00004917,78.5603,R4
2117,できます,0.00004914,78.5652,R4
2118,完成,0.00004914,78.5701,R4
2119,孫,0.00004914,78.5750,R4
2120,こちらこそ,0.00004909,78.5799,R4
2121,火,0.00004906,78.5848,R4
2122,繰り返す,0.00004903,78.5897,R4
2123,美人,0.00004900,78.5946,R4
2124,ダメな,0.00004885,78.5995,R4
2125,引っ越す,0.00004873,78.6044,R4
2126,揺る,0.00004873,78.6092,R4
2127,なさい,0.00004870,78.6141,R4
2128,いつもの,0.00004865,78.6190,R4
2129,警部,0.00004862,78.6238,R4
2130,耳,0.00004862,78.6287,R4
2131,静,0.00004862,78.6336,R4
2132,侑哉,0.00004862,78.6384,R4
2133,当てる,0.00004859,78.6433,R4
2134,果たす,0.00004856,78.6481,R4
2135,近所,0.00004856,78.6530,R4
2136,お母ちゃん,0.00004853,78.6578,R4
2137,着替える,0.00004853,78.6627,R4
2138,見事,0.00004847,78.6675,R4
2139,弥生,0.00004844,78.6724,R4
2140,容疑者,0.00004844,78.6772,R4
2141,もらえます,0.00004832,78.6821,R4
2142,軍,0.00004832,78.6869,R4
2143,羨ましい,0.00004826,78.6917,R4
2144,聴く,0.00004826,78.6966,R4
2145,何者,0.00004823,78.7014,R4
2146,凶器,0.00004823,78.7062,R4
2147,実際,0.00004823,78.7110,R4
2148,物語,0.00004823,78.7158,R4
2149,きつい,0.00004821,78.7207,R4
2150,しまいました,0.00004821,78.7255,R4
2151,程度,0.00004821,78.7303,R4
2152,恐れる,0.00004818,78.7351,R4
2153,安藤,0.00004809,78.7399,R4
2154,かもしれん,0.00004803,78.7447,R4
2155,許可,0.00004794,78.7495,R4
2156,纏める,0.00004785,78.7543,R4
2157,ねた,0.00004777,78.7591,R4
2158,到着,0.00004777,78.7639,R4
2159,壊れる,0.00004774,78.7686,R4
2160,禁止,0.00004774,78.7734,R4
2161,三,0.00004771,78.7782,R4
2162,鈴,0.00004765,78.7830,R4
2163,時々,0.00004762,78.7877,R4
2164,少年,0.00004762,78.7925,R4
2165,大阪,0.00004762,78.7972,R4
2166,握る,0.00004759,78.8020,R4
2167,駆る,0.00004756,78.8068,R4
2168,攻撃,0.00004750,78.8115,R4
2169,医療,0.00004744,78.8162,R4
2170,確保,0.00004744,78.8210,R4
2171,狂う,0.00004744,78.8257,R4
2172,モデル,0.00004741,78.8305,R4
2173,雇う,0.00004741,78.8352,R4
2174,素直,0.00004741,78.8400,R4
2175,きれいな,0.00004738,78.8447,R4
2176,それまで,0.00004733,78.8494,R4
2177,児童,0.00004733,78.8542,R4
2178,たり,0.00004730,78.8589,R4
2179,署長,0.00004730,78.8636,R4
2180,ことがあって,0.00004727,78.8684,R4
2181,表,0.00004727,78.8731,R4
2182,もらいます,0.00004724,78.8778,R4
2183,配意,0.00004721,78.8825,R4
2184,話し合う,0.00004721,78.8872,R4
2185,と共に,0.00004718,78.8920,R4
2186,出かける,0.00004718,78.8967,R4
2187,すっかり,0.00004715,78.9014,R4
2188,遥か,0.00004715,78.9061,R4
2189,了,0.00004712,78.9108,R4
2190,逸す,0.00004706,78.9155,R4
2191,系,0.00004706,78.9202,R4
2192,警官,0.00004706,78.9249,R4
2193,どん,0.00004700,78.9296,R4
2194,相,0.00004700,78.9343,R4
2195,超える,0.00004700,78.9390,R4
2196,新人,0.00004697,78.9437,R4
2197,３つ,0.00004694,78.9484,R4
2198,と言えば,0.00004689,78.9531,R4
2199,施設,0.00004686,78.9578,R4
2200,救急車,0.00004683,78.9625,R4
2201,親友,0.00004683,78.9672,R4
2202,治る,0.00004680,78.9719,R4
2203,勘弁,0.00004674,78.9765,R4
2204,去年,0.00004671,78.9812,R4
2205,籍,0.00004671,78.9859,R4
2206,窓,0.00004671,78.9905,R4
2207,責める,0.00004668,78.9952,R4
2208,本部,0.00004668,78.9999,R4
2209,妊娠,0.00004665,79.0045,R4
2210,玲子,0.00004662,79.0092,R4
2211,霊,0.00004659,79.0139,R4
2212,散る,0.00004656,79.0185,R4
2213,ということは,0.00004653,79.0232,R4
2214,止す,0.00004650,79.0278,R4
2215,星野,0.00004650,79.0325,R4
2216,野菜,0.00004650,79.0371,R4
2217,奴等,0.00004647,79.0418,R4
2218,流行る,0.00004647,79.0464,R4
2219,嫌がる,0.00004644,79.0511,R4
2220,いい子,0.00004642,79.0557,R4
2221,焦る,0.00004642,79.0603,R4
2222,キング,0.00004624,79.0650,R4
2223,京都,0.00004624,79.0696,R4
2224,己,0.00004624,79.0742,R4
2225,畏まりました,0.00004621,79.0788,R4
2226,おｋ,0.00004618,79.0835,R4
2227,性根,0.00004618,79.0881,R4
2228,点者,0.00004615,79.0927,R4
2229,小田,0.00004603,79.0973,R4
2230,工藤,0.00004600,79.1019,R4
2231,自身,0.00004600,79.1065,R4
2232,つき,0.00004595,79.1111,R4
2233,鳴門,0.00004589,79.1157,R4
2234,割れる,0.00004586,79.1203,R4
2235,美樹,0.00004586,79.1248,R4
2236,文中,0.00004586,79.1294,R4
2237,大分,0.00004583,79.1340,R4
2238,泥棒,0.00004583,79.1386,R4
2239,その日,0.00004580,79.1432,R4
2240,企業,0.00004580,79.1478,R4
2241,初,0.00004580,79.1523,R4
2242,得意,0.00004580,79.1569,R4
2243,システム,0.00004577,79.1615,R4
2244,誘拐,0.00004577,79.1661,R4
2245,全,0.00004574,79.1706,R4
2246,まれ,0.00004571,79.1752,R4
2247,引き取る,0.00004571,79.1798,R4
2248,通報,0.00004571,79.1844,R4
2249,御座ります,0.00004568,79.1889,R4
2250,言い訳,0.00004565,79.1935,R4
2251,上で,0.00004565,79.1981,R4
2252,試験,0.00004562,79.2026,R4
2253,指,0.00004556,79.2072,R4
2254,石,0.00004556,79.2117,R4
2255,蔵,0.00004554,79.2163,R4
2256,アリバイ,0.00004551,79.2208,R4
2257,において,0.00004551,79.2254,R4
2258,同士,0.00004545,79.2299,R4
2259,助,0.00004539,79.2345,R4
2260,遠慮,0.00004536,79.2390,R4
2261,教室,0.00004536,79.2435,R4
2262,真,0.00004536,79.2481,R4
2263,凝る,0.00004530,79.2526,R4
2264,なくちゃ,0.00004527,79.2571,R4
2265,井戸,0.00004527,79.2617,R4
2266,桃,0.00004527,79.2662,R4
2267,夏美,0.00004524,79.2707,R4
2268,海外,0.00004524,79.2752,R4
2269,紫檀,0.00004521,79.2798,R4
2270,上の,0.00004518,79.2843,R4
2271,其の後,0.00004507,79.2888,R4
2272,小春,0.00004504,79.2933,R4
2273,吉田,0.00004498,79.2978,R4
2274,食,0.00004498,79.3023,R4
2275,本真,0.00004492,79.3068,R4
2276,操作,0.00004486,79.3113,R4
2277,爆発,0.00004483,79.3157,R4
2278,日本人,0.00004480,79.3202,R4
2279,昨夜,0.00004477,79.3247,R4
2280,小学校,0.00004474,79.3292,R4
2281,部分,0.00004474,79.3337,R4
2282,高木,0.00004468,79.3381,R4
2283,放す,0.00004468,79.3426,R4
2284,桃子,0.00004466,79.3471,R4
2285,刑務所,0.00004463,79.3515,R4
2286,冬,0.00004457,79.3560,R4
2287,アンタ,0.00004445,79.3604,R4
2288,物音,0.00004442,79.3649,R4
2289,佐野,0.00004439,79.3693,R4
2290,集,0.00004436,79.3737,R4
2291,台,0.00004436,79.3782,R4
2292,発生,0.00004436,79.3826,R4
2293,閉める,0.00004436,79.3870,R4
2294,裂ける,0.00004436,79.3915,R4
2295,降りる,0.00004433,79.3959,R4
2296,暖かい,0.00004427,79.4003,R4
2297,発,0.00004424,79.4048,R4
2298,となる,0.00004422,79.4092,R4
2299,秘書,0.00004419,79.4136,R4
2300,きれい,0.00004416,79.4180,R4
2301,それにしても,0.00004416,79.4224,R4
2302,給料,0.00004416,79.4269,R4
2303,霧,0.00004416,79.4313,R4
2304,みろ,0.00004413,79.4357,R4
2305,作業,0.00004413,79.4401,R4
2306,信頼,0.00004410,79.4445,R4
2307,今でも,0.00004407,79.4489,R4
2308,魂,0.00004407,79.4533,R4
2309,京,0.00004404,79.4577,R4
2310,案内,0.00004401,79.4621,R4
2311,犯,0.00004401,79.4665,R4
2312,無視,0.00004401,79.4709,R4
2313,お邪魔,0.00004398,79.4753,R4
2314,きちんと,0.00004398,79.4797,R4
2315,あえて,0.00004395,79.4841,R4
2316,次第,0.00004395,79.4885,R4
2317,シェフ,0.00004392,79.4929,R4
2318,屋敷,0.00004389,79.4973,R4
2319,処分,0.00004389,79.5017,R4
2320,中学,0.00004389,79.5061,R4
2321,副,0.00004386,79.5105,R4
2322,民,0.00004386,79.5148,R4
2323,もしも,0.00004380,79.5192,R4
2324,武器,0.00004380,79.5236,R4
2325,時期,0.00004378,79.5280,R4
2326,いかない,0.00004375,79.5324,R4
2327,脱ぐ,0.00004375,79.5367,R4
2328,その子,0.00004372,79.5411,R4
2329,伯父,0.00004369,79.5455,R4
2330,幸子,0.00004360,79.5498,R4
2331,兄弟,0.00004357,79.5542,R4
2332,範,0.00004357,79.5585,R4
2333,どうやら,0.00004354,79.5629,R4
2334,楽しみ,0.00004354,79.5673,R4
2335,杉下,0.00004354,79.5716,R4
2336,高,0.00004348,79.5760,R4
2337,級,0.00004345,79.5803,R4
2338,鳥,0.00004345,79.5846,R4
2339,山本,0.00004342,79.5890,R4
2340,家庭,0.00004336,79.5933,R4
2341,語句,0.00004336,79.5977,R4
2342,憧れる,0.00004336,79.6020,R4
2343,誇る,0.00004333,79.6063,R4
2344,秋山,0.00004333,79.6107,R4
2345,のみ,0.00004331,79.6150,R4
2346,局,0.00004322,79.6193,R4
2347,地井,0.00004322,79.6236,R4
2348,社会,0.00004319,79.6280,R4
2349,信長,0.00004319,79.6323,R4
2350,罠,0.00004319,79.6366,R4
2351,式,0.00004316,79.6409,R4
2352,圭,0.00004313,79.6452,R4
2353,村井,0.00004313,79.6495,R4
2354,半分,0.00004313,79.6538,R4
2355,ご迷惑,0.00004310,79.6582,R4
2356,幽霊,0.00004310,79.6625,R4
2357,ストーカー,0.00004307,79.6668,R4
2358,ニュース,0.00004307,79.6711,R4
2359,職員,0.00004307,79.6754,R4
2360,いいぞ,0.00004301,79.6797,R4
2361,速める,0.00004295,79.6840,R4
2362,不幸,0.00004295,79.6883,R4
2363,内緒,0.00004292,79.6926,R4
2364,反応,0.00004289,79.6969,R4
2365,背中,0.00004287,79.7012,R4
2366,バス,0.00004284,79.7054,R4
2367,ただし,0.00004275,79.7097,R4
2368,皆様,0.00004275,79.7140,R4
2369,川,0.00004275,79.7183,R4
2370,仲良く,0.00004275,79.7225,R4
2371,変化,0.00004275,79.7268,R4
2372,移動,0.00004272,79.7311,R4
2373,新聞,0.00004272,79.7354,R4
2374,選手,0.00004272,79.7396,R4
2375,動物,0.00004269,79.7439,R4
2376,務める,0.00004269,79.7482,R4
2377,一致,0.00004266,79.7524,R4
2378,交渉,0.00004266,79.7567,R4
2379,旅行,0.00004266,79.7610,R4
2380,佐々木,0.00004257,79.7652,R4
2381,要求,0.00004257,79.7695,R4
2382,高橋,0.00004251,79.7737,R4
2383,恭子,0.00004248,79.7780,R4
2384,利く,0.00004248,79.7822,R4
2385,一度も,0.00004245,79.7865,R4
2386,姉妹,0.00004245,79.7907,R4
2387,終了,0.00004245,79.7950,R4
2388,暴力,0.00004243,79.7992,R4
2389,どうかな,0.00004237,79.8034,R4
2390,支払う,0.00004234,79.8077,R4
2391,就職,0.00004231,79.8119,R4
2392,夕べ,0.00004228,79.8161,R4
2393,成長,0.00004225,79.8204,R4
2394,ならん,0.00004222,79.8246,R4
2395,機,0.00004222,79.8288,R4
2396,降る,0.00004216,79.8330,R4
2397,わざと,0.00004213,79.8372,R4
2398,佐伯,0.00004213,79.8414,R4
2399,脳,0.00004213,79.8457,R4
2400,卵,0.00004213,79.8499,R4
2401,開始,0.00004204,79.8541,R4
2402,土地,0.00004204,79.8583,R4
2403,そのうち,0.00004201,79.8625,R4
2404,メッセージ,0.00004201,79.8667,R4
2405,神谷,0.00004201,79.8709,R4
2406,みたら,0.00004199,79.8751,R4
2407,入,0.00004199,79.8793,R4
2408,悲しむ,0.00004199,79.8835,R4
2409,うわー,0.00004196,79.8877,R4
2410,この先,0.00004196,79.8919,R4
2411,触れる,0.00004196,79.8961,R4
2412,線,0.00004196,79.9003,R4
2413,ところを,0.00004190,79.9044,R4
2414,ショー,0.00004187,79.9086,R4
2415,影響,0.00004187,79.9128,R4
2416,作,0.00004187,79.9170,R4
2417,本真に,0.00004178,79.9212,R4
2418,ひと言,0.00004169,79.9254,R4
2419,会す,0.00004169,79.9295,R4
2420,地獄,0.00004166,79.9337,R4
2421,もうひとつ,0.00004163,79.9379,R4
2422,いこう,0.00004160,79.9420,R4
2423,良い事,0.00004160,79.9462,R4
2424,ふーん,0.00004157,79.9503,R4
2425,公平,0.00004157,79.9545,R4
2426,正体,0.00004157,79.9586,R4
2427,説得,0.00004157,79.9628,R4
2428,だからこそ,0.00004155,79.9670,R4
2429,対応,0.00004155,79.9711,R4
2430,本意,0.00004155,79.9753,R4
2431,さかい,0.00004152,79.9794,R4
2432,何より,0.00004146,79.9836,R4
2433,二,0.00004146,79.9877,R4
2434,限界,0.00004140,79.9919,R4
2435,ちゃう,0.00004137,79.9960,R4
2436,武藤,0.00004137,80.0001,R4
2437,眼鏡,0.00004134,80.0043,R4
2438,動機,0.00004134,80.0084,R4
2439,レベル,0.00004131,80.0125,R4
2440,必死,0.00004131,80.0167,R4
2441,申し訳ございません,0.00004128,80.0208,R4
2442,中村,0.00004128,80.0249,R4
2443,ほな,0.00004122,80.0290,R4
2444,距離,0.00004122,80.0332,R4
2445,燃える,0.00004122,80.0373,R4
2446,伝わる,0.00004119,80.0414,R4
2447,議員,0.00004111,80.0455,R4
2448,に対する,0.00004102,80.0496,R4
2449,一瞬,0.00004102,80.0537,R4
2450,床,0.00004102,80.0578,R4
2451,梓,0.00004096,80.0619,R4
2452,最も,0.00004096,80.0660,R4
2453,奢る,0.00004096,80.0701,R4
2454,扉,0.00004093,80.0742,R4
2455,編集長,0.00004087,80.0783,R4
2456,ルール,0.00004084,80.0824,R4
2457,約,0.00004084,80.0865,R4
2458,困難,0.00004078,80.0905,R4
2459,しましょう,0.00004075,80.0946,R4
2460,パソ婚,0.00004075,80.0987,R4
2461,芝居,0.00004075,80.1028,R4
2462,日向,0.00004075,80.1068,R4
2463,被る,0.00004075,80.1109,R4
2464,京子,0.00004072,80.1150,R4
2465,集中,0.00004072,80.1190,R4
2466,吐く,0.00004067,80.1231,R4
2467,闇,0.00004061,80.1272,R4
2468,太郎,0.00004061,80.1312,R4
2469,子供達,0.00004058,80.1353,R4
2470,霜,0.00004055,80.1394,R4
2471,態度,0.00004055,80.1434,R4
2472,藤堂,0.00004055,80.1475,R4
2473,ことにした,0.00004052,80.1515,R4
2474,ともに,0.00004052,80.1556,R4
2475,内府,0.00004049,80.1596,R4
2476,玲奈,0.00004049,80.1637,R4
2477,マース,0.00004046,80.1677,R4
2478,売買,0.00004046,80.1718,R4
2479,ダメです,0.00004043,80.1758,R4
2480,帰,0.00004043,80.1798,R4
2481,林,0.00004043,80.1839,R4
2482,恐ろしい,0.00004040,80.1879,R4
2483,惜しい,0.00004037,80.1920,R4
2484,２日,0.00004034,80.1960,R4
2485,向ける,0.00004034,80.2000,R4
2486,方正,0.00004034,80.2041,R4
2487,橋,0.00004031,80.2081,R4
2488,優,0.00004031,80.2121,R4
2489,小林,0.00004028,80.2162,R4
2490,此度,0.00004025,80.2202,R4
2491,あるか,0.00004020,80.2242,R4
2492,駅,0.00004020,80.2282,R4
2493,しません,0.00004017,80.2322,R4
2494,なるの,0.00004014,80.2362,R4
2495,以来,0.00004014,80.2403,R4
2496,けれど,0.00004005,80.2443,R4
2497,永遠,0.00004005,80.2483,R4
2498,大会,0.00004002,80.2523,R4
2499,退院,0.00003999,80.2563,R4
2500,兵,0.00003999,80.2603,R4
